SA3	Region	Median Price	12M Growth (%)	Rent Change (%)	Yield (%)	Buy Affordability	Rent Affordability	10Y Growth (PA)	Latitude	Longitude
Clarence Valley	Coffs Harbour - Grafton	$775,000	-0.81	4	3.77	9.94	37.53	9.492868463	-29.44237017	153.0946067
Blue Mountains	Sydney - Outer West and Blue Mountains	$570,000	8.15	13	2.88	8.13	23.38	10.10869565	-33.71818824	150.4318876
Blue Mountains	Sydney - Outer West and Blue Mountains	$879,000	6.20	13	3.55	9.10	32.29	10.10869565	-33.71818824	150.4318876
Lithgow - Mudgee	Central West	$649,000	5.59	15	4.71	8.16	38.47	10.09677419	-32.0373946	149.5648869
Lower Hunter	Hunter Valley exc Newcastle	$820,000	4.84	9	4.54	4.69	21.28	9.696969697	-32.64604025	151.3934407
Griffith - Murrumbidgee (West)	Riverina	$438,000	14.67	8	5.81	4.29	24.92	6.538461538	-34.48516226	146.4023141
Richmond Valley - Hinterland	Richmond - Tweed	$459,000	9.04	8	4.61	5.33	24.55	9.523809524	-28.97298092	152.9923375
Inverell - Tenterfield	New England and North West	$495,000	3.73	6	5.18	8.71	45.07	7.681818182	-28.48191659	152.257835
Leichhardt	Sydney - Inner West	$938,400	5.77	8	3.26	7.00	22.78	8.114754098	-33.88144724	151.1559638
Leichhardt	Sydney - Inner West	$2,082,900	4.25	6	2.53	11.99	35.91	8.114754098	-33.88144724	151.1559638
Port Stephens	Hunter Valley exc Newcastle	$514,800	3.17	10	4.79	7.74	37.11	10.7804878	-32.73219076	152.030854
Port Stephens	Hunter Valley exc Newcastle	$720,000	2.04	4	4.04	10.93	44.22	10.7804878	-32.73219076	152.030854
Richmond Valley - Coastal	Richmond - Tweed	$995,000	0.66	3	3.38	9.38	31.70	12.01834862	-28.79156599	153.5804656
Richmond Valley - Coastal	Richmond - Tweed	$1,550,000	9.09	8	2.69	13.29	42.29	12.01834862	-28.79156599	153.5804656
Penrith	Sydney - Outer West and Blue Mountains	$1,200,000	8.84	9	3.31	8.08	26.75	9.31372549	-33.76836598	150.6489709
Bringelly - Green Valley	Sydney - South West	$1,159,000	5.87	10	3.44	8.15	28.06	9.315789474	-33.97599807	150.7879897
Mount Druitt	Sydney - Blacktown	$744,600	9.76	12	3.49	11.30	46.60	9.955654102	-33.73801032	150.7985726
Mount Druitt	Sydney - Blacktown	$585,100	10.78	11	4.08	9.47	38.62	9.955654102	-33.73801032	150.7985726
Campbelltown (NSW)	Sydney - Outer South West	$459,000	5.54	9	4.93	5.37	26.48	10.20357942	-34.05332368	150.8365049
Campbelltown (NSW)	Sydney - Outer South West	$876,750	8.16	11	3.18	9.96	37.44	10.20357942	-34.05332368	150.8365049
Blue Mountains	Sydney - Outer West and Blue Mountains	$595,000	8.15	13	4.63	6.00	27.80	10.10869565	-33.70964426	150.3388505
Blue Mountains	Sydney - Outer West and Blue Mountains	$1,377,000	6.20	13	2.93	14.26	41.70	10.10869565	-33.70964426	150.3388505
Strathfield - Burwood - Ashfield	Sydney - Inner West	$850,000	10.07	5	4.11	5.78	23.73	10.44	-33.89534076	151.1465276
Strathfield - Burwood - Ashfield	Sydney - Inner West	$2,300,000	5.58	6	2.22	15.07	39.50	10.44	-33.89534076	151.1465276
Richmond Valley - Hinterland	Richmond - Tweed	$895,000	9.04	8	3.38	10.16	34.36	9.523809524	-28.77247587	153.1738281
Canada Bay	Sydney - Inner West	$825,000	5.77	8	4.27	5.13	21.91	11.57509158	-33.84067179	151.0840351
Canada Bay	Sydney - Inner West	$2,800,000	9.07	11	2.06	15.42	37.55	11.57509158	-33.84067179	151.0840351
Auburn	Sydney - Parramatta	$750,000	0.76	7	5.20	6.46	33.59	10.48965698	-33.86502837	151.0419125
Auburn	Sydney - Parramatta	$1,800,000	16.88	7	2.17	15.68	34.04	10.48965698	-33.86502837	151.0419125
Orange	Central West	$799,900	-1.48	8	4.11	4.57	18.80	8.846376812	-33.32199897	148.9266407
Bourke - Cobar - Coonamble	Far West and Orana	$235,000	20.00	10	4.66	6.88	32.03	2.307692308	-29.33097545	147.9261989
South Coast	Capital Region	$927,000	0.62	5	3.38	10.14	34.33	11.80602007	-35.77222243	150.2240582
Cronulla - Miranda - Caringbah	Sydney - Sutherland	$2,626,500	5.91	15	2.96	10.88	38.07	8.761904762	-34.06713278	151.1159726
Richmond Valley - Hinterland	Richmond - Tweed	$550,000	9.04	8	4.59	9.64	52.33	9.523809524	-28.5371908	153.1550042
Leichhardt	Sydney - Inner West	$1,370,600	5.77	8	1.92	9.68	18.64	8.114754098	-33.87117793	151.1603279
Leichhardt	Sydney - Inner West	$2,450,000	4.25	6	2.61	13.03	40.24	8.114754098	-33.87117793	151.1603279
Tamworth - Gunnedah	New England and North West	$520,000	13.92	7	4.97	6.42	31.91	5.12605042	-31.04675648	151.2125922
Great Lakes	Mid North Coast	$625,000	1.74	9	4.19	6.36	26.66	12.27056424	-32.57242447	151.9211565
Bathurst	Central West	$779,000	3.94	3	2.67	6.77	18.04	8.857142857	-33.24617254	149.7439497
Tweed Valley	Richmond - Tweed	$1,250,000	13.45	6	3.13	15.21	47.59	15.89673913	-28.29721518	153.1981603
Blue Mountains	Sydney - Outer West and Blue Mountains	$859,000	6.20	13	3.76	6.62	29.43	10.10869565	-33.71612583	150.5125264
Richmond Valley - Hinterland	Richmond - Tweed	$895,000	9.04	8	3.38	9.18	36.70	9.523809524	-28.82837722	153.3719435
Ku-ring-gai	Sydney - North Sydney and Hornsby	$1,250,000	1.22	8	3.92	6.08	23.88	12.23333333	-33.78068801	151.1597358
Ku-ring-gai	Sydney - North Sydney and Hornsby	$4,250,000	6.38	9	1.70	26.41	52.95	12.23333333	-33.78068801	151.1597358
Chatswood - Lane Cove	Sydney - North Sydney and Hornsby	$3,200,000	6.85	5	2.17	12.23	26.48	10.78787879	-33.8268824	151.1494236
Gosford	Central Coast	$700,000	3.50	10	3.80	5.66	21.48	11.9047619	-33.38493437	151.3845184
Gosford	Central Coast	$1,150,000	5.31	13	3.07	8.96	27.55	11.9047619	-33.38493437	151.3845184
Richmond Valley - Hinterland	Richmond - Tweed	$389,000	22.05	3	4.77	6.68	31.87	9.523809524	-28.80662143	153.2855267
Richmond Valley - Hinterland	Richmond - Tweed	$585,000	9.04	8	4.56	9.51	43.30	9.523809524	-28.80662143	153.2855267
Richmond Valley - Hinterland	Richmond - Tweed	$389,000	22.05	3	4.77	5.34	25.49	9.523809524	-28.80451439	153.3000458
Richmond Valley - Hinterland	Richmond - Tweed	$669,000	9.04	8	4.90	7.73	37.90	9.523809524	-28.80451439	153.3000458
Inverell - Tenterfield	New England and North West	$495,000	3.73	6	5.18	7.23	37.43	7.681818182	-28.63038229	152.1188434
Lithgow - Mudgee	Central West	$399,000	4.65	3	0.00	0.00	26.79	10.09677419	-33.48002461	150.1601395
Lithgow - Mudgee	Central West	$549,000	5.59	15	4.12	8.53	35.17	10.09677419	-33.48002461	150.1601395
Eastern Suburbs - South	Sydney - Eastern Suburbs	$1,329,600	7.98	10	3.00	10.66	32.02	8.936877076	-33.98342353	151.2450034
Eastern Suburbs - South	Sydney - Eastern Suburbs	$2,600,000	4.59	3	3.20	17.89	67.68	8.936877076	-33.98342353	151.2450034
Albury	Murray	$567,000	1.03	9	5.02	3.33	16.71	8.401785714	-35.62141443	147.522413
Shoalhaven	Southern Highlands and Shoalhaven	$995,000	3.80	6	3.09	12.35	45.16	11.86666667	-35.28900388	150.3740004
Lithgow - Mudgee	Central West	$599,000	5.59	15	3.77	5.12	19.27	10.09677419	-33.58179847	150.20548
Lithgow - Mudgee	Central West	$550,000	5.59	15	4.06	7.63	30.96	10.09677419	-33.49628925	150.1395047
Liverpool	Sydney - South West	$499,000	4.35	10	6.65	5.37	35.70	10.77966102	-33.92148822	150.9168254
Liverpool	Sydney - South West	$1,050,000	12.48	12	2.84	13.73	38.94	10.77966102	-33.92148822	150.9168254
Bathurst	Central West	$895,000	3.94	3	3.66	5.71	20.89	8.857142857	-33.39788911	149.5506576
Penrith	Sydney - Outer West and Blue Mountains	$984,300	8.84	9	3.84	8.78	33.75	9.31372549	-33.70079805	150.7528111
Wagga Wagga	Riverina	$790,000	4.76	6	4.75	4.99	23.71	9.298245614	-35.14766433	147.3227042
South Coast	Capital Region	$799,000	0.62	5	3.58	8.20	29.33	11.80602007	-36.94662589	149.7709301
Maitland	Hunter Valley exc Newcastle	$814,000	4.90	7	4.55	4.87	26.24	9.513718144	-32.71387366	151.4551051
Wagga Wagga	Riverina	$675,980	4.76	6	5.84	7.17	41.86	9.298245614	-35.17286822	146.7458227
Sutherland - Menai - Heathcote	Sydney - Sutherland	$1,635,000	7.59	11	3.02	10.63	32.08	9.141104294	-34.04485585	151.0454793
Sutherland - Menai - Heathcote	Sydney - Sutherland	$1,326,000	6.71	8	1.88	8.72	16.39	9.141104294	-34.04485585	151.0454793
Port Macquarie	Mid North Coast	$845,000	4.38	6	3.79	9.76	37.03	9.647058824	-31.61136755	152.7067339
Richmond - Windsor	Sydney - Outer West and Blue Mountains	$1,850,000	6.36	11	2.04	15.07	30.76	8.585858586	-33.65408075	150.7380042
South Coast	Capital Region	$599,950	0.95	7	4.04	6.32	25.57	11.80602007	-35.69303389	150.2271071
South Coast	Capital Region	$1,000,000	0.62	5	3.39	10.77	43.20	11.80602007	-35.69303389	150.2271071
Port Macquarie	Mid North Coast	$825,000	4.38	6	3.20	14.11	53.39	9.647058824	-31.43552319	152.4822024
Wyong	Central Coast	$675,000	-0.66	7	4.00	8.80	35.21	11.7721519	-33.35915642	151.4883459
Wyong	Central Coast	$1,320,000	5.52	9	2.34	18.08	49.96	11.7721519	-33.35915642	151.4883459
Campbelltown (NSW)	Sydney - Outer South West	$880,000	8.16	11	3.35	8.11	27.16	10.20357942	-34.01150593	150.897279
Chatswood - Lane Cove	Sydney - North Sydney and Hornsby	$5,490,800	6.85	5	2.28	13.62	36.78	10.78787879	-33.82863274	151.169093
Tamworth - Gunnedah	New England and North West	$520,000	13.92	7	4.97	3.59	17.84	5.12605042	-31.29099332	151.0225312
Maitland	Hunter Valley exc Newcastle	$650,000	-1.92	7	4.20	4.79	20.10	9.513718144	-32.72748166	151.5718713
Maitland	Hunter Valley exc Newcastle	$1,188,000	4.90	7	2.82	10.09	33.59	9.513718144	-32.72748166	151.5718713
Port Macquarie	Mid North Coast	$845,000	4.38	6	3.79	8.96	34.00	9.647058824	-31.65602294	152.6095374
Maitland	Hunter Valley exc Newcastle	$749,000	4.90	7	4.16	3.70	15.41	9.513718144	-32.77463978	151.5462601
Lower Hunter	Hunter Valley exc Newcastle	$820,000	4.84	9	4.54	5.60	25.42	9.696969697	-32.75295716	151.3633409
Pittwater	Sydney - Northern Beaches	$2,682,600	3.40	8	2.87	17.22	58.47	10.7470651	-33.63062077	151.2801026
Coffs Harbour	Coffs Harbour - Grafton	$650,000	2.47	4	3.94	11.01	43.31	10	-30.17607585	152.8883619
Lower Hunter	Hunter Valley exc Newcastle	$820,000	4.84	9	4.54	5.10	23.15	9.696969697	-32.62016123	151.2950462
Queanbeyan	Capital Region	$770,000	1.58	3	3.47	6.73	23.34	7.232142857	-35.1371033	149.7674002
Hawkesbury	Sydney - Baulkham Hills and Hawkesbury	$950,000	-1.92	6	3.35	9.89	39.12	5.9375	-33.35969385	150.969085
Port Macquarie	Mid North Coast	$825,000	4.38	6	3.20	12.22	39.09	9.647058824	-31.41927607	152.5868666
Hawkesbury	Sydney - Baulkham Hills and Hawkesbury	$2,254,000	-1.92	6	1.82	20.69	44.53	5.9375	-33.44194996	150.8948378
Clarence Valley	Coffs Harbour - Grafton	$775,000	-0.81	4	3.77	7.64	34.10	9.492868463	-29.53787203	153.0591049
Orange	Central West	$799,900	-1.48	8	4.11	5.23	21.49	8.846376812	-33.35236049	149.1574734
Penrith	Sydney - Outer West and Blue Mountains	$2,670,500	8.84	9	1.62	13.42	21.80	9.31372549	-33.87271299	150.6996715
Lithgow - Mudgee	Central West	$649,000	5.59	15	4.71	6.31	29.74	10.09677419	-32.64502528	149.8414201
Hurstville	Sydney - Inner South West	$777,700	6.67	6	4.11	4.92	20.20	8.606965174	-33.98101928	151.0449387
Hurstville	Sydney - Inner South West	$1,942,500	9.61	6	2.53	10.94	27.66	8.606965174	-33.98101928	151.0449387
Liverpool	Sydney - South West	$648,720	4.35	10	4.40	8.53	37.54	10.77966102	-33.93573686	150.8973672
Liverpool	Sydney - South West	$1,030,000	12.48	12	3.33	13.32	44.37	10.77966102	-33.93573686	150.8973672
Maitland	Hunter Valley exc Newcastle	$799,000	4.90	7	4.22	4.75	20.01	9.513718144	-32.66543795	151.4291263
Orange	Central West	$620,000	-1.48	8	4.44	6.99	31.05	8.846376812	-33.68627987	149.0036863
Richmond Valley - Coastal	Richmond - Tweed	$950,000	9.09	8	3.79	8.61	32.59	12.01834862	-28.87099191	153.4429269
Kempsey - Nambucca	Mid North Coast	$490,000	-2.27	0	7.70	4.48	34.49	12	-30.72042594	152.9167659
Kempsey - Nambucca	Mid North Coast	$635,000	-2.22	6	4.38	10.64	46.58	12	-30.72042594	152.9167659
Clarence Valley	Coffs Harbour - Grafton	$595,000	-18.83	4	4.19	10.03	42.06	9.492868463	-29.45088445	153.2085544
Clarence Valley	Coffs Harbour - Grafton	$690,000	-0.81	4	4.26	10.70	45.57	9.492868463	-29.45088445	153.2085544
Gosford	Central Coast	$1,887,000	5.31	13	2.21	14.01	36.53	11.9047619	-33.49747134	151.4163572
Campbelltown (NSW)	Sydney - Outer South West	$882,300	8.16	11	3.35	10.47	35.08	10.20357942	-33.9907237	150.8899264
Campbelltown (NSW)	Sydney - Outer South West	$617,100	5.54	9	4.23	7.58	32.00	10.20357942	-33.9907237	150.8899264
Lake Macquarie - East	Newcastle and Lake Macquarie	$880,650	3.89	8	4.21	6.28	26.42	10.32608696	-32.95012807	151.6437399
Campbelltown (NSW)	Sydney - Outer South West	$949,000	8.16	11	3.28	4.93	16.18	10.20357942	-33.97964165	150.8717161
Ryde - Hunters Hill	Sydney - Ryde	$879,000	1.30	6	5.00	6.64	33.18	11.2	-33.77880606	151.1242637
Wyong	Central Coast	$700,000	-0.66	7	3.91	5.87	22.94	11.7721519	-33.30299023	151.5328895
Wyong	Central Coast	$1,375,000	5.52	9	2.31	11.91	27.53	11.7721519	-33.30299023	151.5328895
Cronulla - Miranda - Caringbah	Sydney - Sutherland	$2,800,000	5.91	15	2.28	17.63	40.13	8.761904762	-34.08018421	151.1312542
Young - Yass	Capital Region	$479,000	13.92	7	5.55	3.76	20.83	11.68674699	-34.23329483	148.1771856
Richmond Valley - Coastal	Richmond - Tweed	$1,190,000	9.09	8	4.10	12.92	53.04	12.01834862	-28.50812213	153.4282216
Lower Hunter	Hunter Valley exc Newcastle	$775,000	4.84	9	3.62	9.18	33.25	9.696969697	-32.30576647	151.7918808
Lower Hunter	Hunter Valley exc Newcastle	$1,189,200	4.84	9	4.36	5.25	22.87	9.696969697	-32.53960038	151.0932638
Maitland	Hunter Valley exc Newcastle	$449,000	-1.92	7	5.37	5.96	32.03	9.513718144	-32.73755816	151.5552878
Maitland	Hunter Valley exc Newcastle	$749,000	4.90	7	4.01	8.85	41.90	9.513718144	-32.73755816	151.5552878
Maitland	Hunter Valley exc Newcastle	$980,000	4.90	7	3.62	4.83	17.47	9.513718144	-32.67589761	151.5529106
Queanbeyan	Capital Region	$770,000	1.58	3	3.47	9.18	31.84	7.232142857	-35.58621518	149.7111675
Eastern Suburbs - South	Sydney - Eastern Suburbs	$1,400,000	7.98	10	2.92	14.40	42.05	8.936877076	-33.96417015	151.2594863
Eastern Suburbs - South	Sydney - Eastern Suburbs	$3,385,800	4.59	3	2.89	28.62	97.77	8.936877076	-33.96417015	151.2594863
Port Stephens	Hunter Valley exc Newcastle	$700,000	2.04	4	4.20	9.80	48.72	10.7804878	-32.73320819	152.0149858
Richmond Valley - Hinterland	Richmond - Tweed	$459,000	9.04	8	4.61	9.06	41.73	9.523809524	-28.90657102	152.7163708
South Coast	Capital Region	$830,000	0.62	5	3.67	11.14	40.93	11.80602007	-35.70156031	150.25329
South Coast	Capital Region	$1,050,000	0.62	5	3.37	10.06	33.87	11.80602007	-35.78922158	150.2114911
Lake Macquarie - West	Newcastle and Lake Macquarie	$870,697	3.11	9	3.61	7.38	26.62	11.39175258	-33.13080357	151.4278392
Orange	Central West	$620,000	-1.48	8	4.44	7.51	33.37	8.846376812	-33.67186688	149.07878
Wollongong	Illawarra	$630,000	0.69	9	4.54	4.77	21.66	11.00840336	-34.43269212	150.8733451
Wollongong	Illawarra	$1,390,000	1.21	3	2.86	10.60	30.33	11.00840336	-34.43269212	150.8733451
Wagga Wagga	Riverina	$675,980	4.76	6	5.84	3.84	22.42	9.298245614	-35.39937669	147.2503047
Gosford	Central Coast	$825,000	5.31	13	2.13	12.99	27.71	11.9047619	-33.32440994	151.1826987
Orange	Central West	$799,900	-1.48	8	4.11	6.96	28.60	8.846376812	-33.21708327	148.6633251
Tamworth - Gunnedah	New England and North West	$385,000	13.92	7	5.76	6.05	34.88	5.12605042	-30.73471445	150.7112369
Manly	Sydney - Northern Beaches	$1,766,450	11.30	6	2.90	8.75	25.39	12.10059172	-33.80338127	151.2934958
Manly	Sydney - Northern Beaches	$4,200,000	-1.19	9	2.06	22.72	55.31	12.10059172	-33.80338127	151.2934958
Warringah	Sydney - Northern Beaches	$964,600	8.00	11	3.78	6.95	26.26	11.07925801	-33.78217904	151.2655082
Warringah	Sydney - Northern Beaches	$3,000,000	5.00	6	2.64	19.02	59.34	11.07925801	-33.78217904	151.2655082
Wyong	Central Coast	$725,000	5.52	9	3.94	8.48	39.54	11.7721519	-33.16376307	151.5416277
Taree - Gloucester	Mid North Coast	$899,000	0.81	6	3.85	19.01	73.22	10.77102027	-31.890138	152.670814
Young - Yass	Capital Region	$1,250,000	13.92	7	3.00	7.39	22.14	11.68674699	-34.84439158	149.0177911
Shoalhaven	Southern Highlands and Shoalhaven	$995,000	3.80	6	3.09	13.74	42.48	11.86666667	-35.25439632	150.5170714
Rouse Hill - McGraths Hill	Sydney - Baulkham Hills and Hawkesbury	$1,256,000	1.76	6	2.85	9.23	26.28	10.35294118	-33.59437438	150.9210968
Blacktown	Sydney - Blacktown	$816,000	5.83	10	3.14	8.78	27.60	10.13636364	-33.74913124	150.891759
Blacktown	Sydney - Blacktown	$1,000,000	11.87	13	3.03	10.52	37.66	10.13636364	-33.74913124	150.891759
Orange	Central West	$799,900	-1.48	8	4.11	5.21	21.39	8.846376812	-33.21099964	149.0784524
Young - Yass	Capital Region	$1,250,000	13.92	7	3.00	6.38	19.11	11.68674699	-34.90139381	148.9419334
Wyong	Central Coast	$610,000	-0.66	7	4.16	5.41	22.49	11.7721519	-33.29284395	151.4014936
Wyong	Central Coast	$950,000	5.52	9	3.37	8.53	34.02	11.7721519	-33.29284395	151.4014936
Lake Macquarie - East	Newcastle and Lake Macquarie	$660,000	2.36	13	3.87	8.77	33.92	10.32608696	-33.05975875	151.6497524
Lake Macquarie - East	Newcastle and Lake Macquarie	$995,000	3.89	8	3.28	14.49	56.15	10.32608696	-33.05975875	151.6497524
Great Lakes	Mid North Coast	$625,000	1.74	9	4.19	7.69	32.23	12.27056424	-32.30354019	152.1735705
Taree - Gloucester	Mid North Coast	$815,000	0.81	6	3.38	9.55	32.29	10.77102027	-31.7680002	152.3173966
Lake Macquarie - West	Newcastle and Lake Macquarie	$871,248	3.11	9	3.95	6.71	26.48	11.39175258	-32.98201816	151.6132588
Richmond Valley - Hinterland	Richmond - Tweed	$895,000	9.04	8	3.38	8.56	28.95	9.523809524	-28.90865517	153.3612816
Dural - Wisemans Ferry	Sydney - Baulkham Hills and Hawkesbury	$2,254,000	7.53	10	1.82	19.56	35.59	10.83333333	-33.45910641	150.969467
Eastern Suburbs - South	Sydney - Eastern Suburbs	$1,090,800	7.98	10	3.90	8.36	32.59	8.936877076	-33.94542331	151.2428534
Eastern Suburbs - South	Sydney - Eastern Suburbs	$3,141,500	4.59	3	2.24	24.69	65.39	8.936877076	-33.94542331	151.2428534
Wagga Wagga	Riverina	$675,980	4.76	6	5.84	4.37	25.49	9.298245614	-34.84356769	147.348539
Marrickville - Sydenham - Petersham	Sydney - City and Inner South	$875,000	7.39	8	3.76	6.94	26.11	9.292929293	-33.91226417	151.1548659
Marrickville - Sydenham - Petersham	Sydney - City and Inner South	$2,121,210	4.89	7	2.50	14.99	44.24	9.292929293	-33.91226417	151.1548659
Blacktown - North	Sydney - Blacktown	$1,138,940	5.76	8	3.24	7.77	25.16	11.16788321	-33.70766112	150.8321688
Blacktown - North	Sydney - Blacktown	$845,500	7.68	9	11.49	1.87	21.44	11.16788321	-33.70766112	150.8321688
Ryde - Hunters Hill	Sydney - Ryde	$1,001,160	1.30	6	3.47	8.29	28.73	11.2	-33.77748477	151.1008655
Ryde - Hunters Hill	Sydney - Ryde	$2,560,832	6.60	13	2.04	22.60	54.55	11.2	-33.77748477	151.1008655
Dapto - Port Kembla	Illawarra	$800,000	6.99	8	4.03	5.98	24.11	11.62849873	-34.53993406	150.7170131
Upper Hunter	Hunter Valley exc Newcastle	$570,000	10.53	4	5.51	4.58	25.20	6.457680251	-32.59180554	150.6748094
Lower Hunter	Hunter Valley exc Newcastle	$775,000	4.84	9	3.62	8.65	31.32	9.696969697	-32.56032433	151.644898
Lake Macquarie - West	Newcastle and Lake Macquarie	$870,697	3.11	9	3.61	7.73	27.86	11.39175258	-33.04555362	151.3799822
Goulburn - Mulwaree	Capital Region	$849,000	3.33	1	4.06	7.73	31.34	8.235294118	-34.71869752	150.0058778
Newcastle	Newcastle and Lake Macquarie	$650,000	6.15	6	4.96	5.90	29.24	10.21978022	-32.8813543	151.6632158
Newcastle	Newcastle and Lake Macquarie	$785,400	6.36	5	4.23	7.13	30.19	10.21978022	-32.8813543	151.6632158
Dubbo	Far West and Orana	$369,000	2.59	7	6.33	3.25	20.55	7.576791809	-32.45690147	148.9120388
Newcastle	Newcastle and Lake Macquarie	$1,029,000	6.36	5	3.19	8.34	26.59	10.21978022	-32.91148576	151.7551631
Newcastle	Newcastle and Lake Macquarie	$780,000	6.15	6	4.69	6.02	28.23	10.21978022	-32.91148576	151.7551631
Botany	Sydney - City and Inner South	$883,750	12.50	7	5.33	6.83	36.39	8.433179724	-33.94654699	151.1760942
Botany	Sydney - City and Inner South	$1,974,000	9.29	10	2.77	13.56	37.52	8.433179724	-33.94654699	151.1760942
Gosford	Central Coast	$1,195,000	5.31	13	2.94	6.41	18.88	11.9047619	-33.40413283	151.4292208
Upper Murray exc. Albury	Murray	$445,000	6.52	10	5.44	5.32	28.96	9.215686275	-35.81629043	144.883043
Wagga Wagga	Riverina	$675,980	4.76	6	5.84	10.22	59.63	9.298245614	-34.76922351	146.9103485
Eastern Suburbs - South	Sydney - Eastern Suburbs	$965,000	7.98	10	4.27	7.45	31.79	8.936877076	-33.96401169	151.2290089
Eastern Suburbs - South	Sydney - Eastern Suburbs	$2,754,000	4.59	3	3.05	19.99	60.93	8.936877076	-33.96401169	151.2290089
Newcastle	Newcastle and Lake Macquarie	$695,250	6.15	6	3.64	7.11	25.92	10.21978022	-32.89775628	151.7380023
Newcastle	Newcastle and Lake Macquarie	$925,000	6.36	5	3.71	9.45	41.51	10.21978022	-32.89775628	151.7380023
Newcastle	Newcastle and Lake Macquarie	$702,000	6.15	6	3.75	6.11	22.91	10.21978022	-32.89992506	151.750097
Newcastle	Newcastle and Lake Macquarie	$880,000	6.36	5	4.21	7.55	37.59	10.21978022	-32.89992506	151.750097
Newcastle	Newcastle and Lake Macquarie	$702,000	6.15	6	3.75	6.95	26.03	10.21978022	-32.88644785	151.7264753
Newcastle	Newcastle and Lake Macquarie	$850,000	6.36	5	3.91	8.84	40.83	10.21978022	-32.88644785	151.7264753
Upper Murray exc. Albury	Murray	$445,000	6.52	10	5.44	3.58	19.45	9.215686275	-35.4689246	145.3173624
Parramatta	Sydney - Parramatta	$590,000	0.00	9	5.98	4.43	26.48	10.01329787	-33.82118856	150.9895628
Parramatta	Sydney - Parramatta	$1,500,000	7.50	7	2.67	10.98	29.33	10.01329787	-33.82118856	150.9895628
Upper Hunter	Hunter Valley exc Newcastle	$570,000	10.53	4	5.51	3.61	19.86	6.457680251	-32.21367131	150.9988845
Rouse Hill - McGraths Hill	Sydney - Baulkham Hills and Hawkesbury	$495,000	-2.03	7	4.93	3.62	17.87	10.35294118	-33.61309768	150.842662
Rouse Hill - McGraths Hill	Sydney - Baulkham Hills and Hawkesbury	$984,900	1.76	6	3.98	7.51	29.91	10.35294118	-33.61309768	150.842662
